action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836130,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1nccc(NC[C@H]2C[C@@H](Nc3ccc4nnc(Cl)n4n3)C2)n1,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '11.90', 'le': '0.24', 'lle': '1.85', 'sei': '5.11'}",CHEMBL5206064,,CHEMBL5206064,4.75,0,http://www.openphacts.org/units/Nanomolar,3879094,=,1,1,=,,IC50,nM,,18000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,18.0
,,24836131,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1nccc(N[C@H]2C[C@@H](Nc3ccc4nnc(Cl)n4n3)C2)n1,,,CHEMBL5143527,Eur J Med Chem,2022,,CHEMBL5201433,,CHEMBL5201433,,0,http://www.openphacts.org/units/Nanomolar,3879095,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836132,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1nnc2ccc(N[C@H]3CC[C@@H](Nc4ccncn4)CC3)nn12,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '13.08', 'le': '0.26', 'lle': '2.11', 'sei': '4.85'}",CHEMBL5170695,,CHEMBL5170695,4.51,0,http://www.openphacts.org/units/Nanomolar,3879096,=,1,1,=,,IC50,nM,,31000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,31.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836133,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1cccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)c1,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '14.25', 'le': '0.29', 'lle': '1.22', 'sei': '8.72'}",CHEMBL5208911,,CHEMBL5208911,5.85,0,http://www.openphacts.org/units/Nanomolar,3879097,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836134,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)cc1Cl,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '15.24', 'le': '0.31', 'lle': '2.55', 'sei': '6.97'}",CHEMBL5177135,,CHEMBL5177135,6.22,0,http://www.openphacts.org/units/Nanomolar,3879098,=,1,1,=,,IC50,nM,,600.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836135,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1cc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)ccn1,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '14.14', 'le': '0.28', 'lle': '1.79', 'sei': '7.28'}",CHEMBL5187381,,CHEMBL5187381,5.82,0,http://www.openphacts.org/units/Nanomolar,3879099,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836172,[],CHEMBL5144526,Inhibition of human MALT1 in human MCF7 cells assessed as MALT1 mediated cleavage of human A20 in cytosol by fluorescence microscopy,B,,,BAO_0000190,BAO_0000220,subcellular format,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)n1,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '13.31', 'le': '0.27', 'lle': '2.07', 'sei': '5.91'}",CHEMBL5184753,,CHEMBL5184753,5.50,0,http://www.openphacts.org/units/Nanomolar,3879074,=,1,1,=,,IC50,nM,,3200.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,3.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836173,[],CHEMBL5144526,Inhibition of human MALT1 in human MCF7 cells assessed as MALT1 mediated cleavage of human A20 in cytosol by fluorescence microscopy,B,,,BAO_0000190,BAO_0000220,subcellular format,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Br)n4n3)CC2)n1,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '11.40', 'le': '0.25', 'lle': '1.68', 'sei': '5.61'}",CHEMBL5179449,,CHEMBL5179449,5.21,0,http://www.openphacts.org/units/Nanomolar,3879076,=,1,1,=,,IC50,nM,,6100.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,6.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24836174,[],CHEMBL5144526,Inhibition of human MALT1 in human MCF7 cells assessed as MALT1 mediated cleavage of human A20 in cytosol by fluorescence microscopy,B,,,BAO_0000190,BAO_0000220,subcellular format,CSc1nnc2ccc(N[C@H]3CC[C@@H](Nc4ccnc(C(F)(F)F)n4)CC3)nn12,,,CHEMBL5143527,Eur J Med Chem,2022,"{'bei': '12.32', 'le': '0.25', 'lle': '1.74', 'sei': '5.63'}",CHEMBL5199890,,CHEMBL5199890,5.23,0,http://www.openphacts.org/units/Nanomolar,3879077,=,1,1,=,,IC50,nM,,5900.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,5.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24953863,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'standard_type': 'Affinity Phenotypic Cellular Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'type': 'Affinity Phenotypic Cellular Source Knowledge', 'units': None, 'value': None}]",CHEMBL5210029,Affinity Phenotypic Cellular interaction (Jurkat IL-2 (IL2-RGA PMA + anti-CD28)) EUB0000239b MALT1,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12,,,CHEMBL5209897,,2023,,CHEMBL4568735,NVS-MALT1,CHEMBL4568735,8.47,0,http://www.openphacts.org/units/Nanomolar,3897714,=,65,1,=,,IC50,nM,,3.4,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,nM,UO_0000065,,3.4
,,24953875,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'standard_type': 'Affinity Phenotypic Cellular Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'type': 'Affinity Phenotypic Cellular Source Knowledge', 'units': None, 'value': None}]",CHEMBL5210041,Affinity Phenotypic Cellular interaction (Jurkat IL-2 (IL2-RGA PMA + anti-CD28)) EUB0000747a MALT1,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H](C)c1c(Nc2ccc([C@@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12,,,CHEMBL5209897,,2023,,CHEMBL4584981,NVS-MALT1-C,CHEMBL4584981,5.72,0,http://www.openphacts.org/units/Nanomolar,3897726,=,65,1,=,,IC50,nM,,1900.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,nM,UO_0000065,,1900.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24954368,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'standard_type': 'Affinity Biochemical Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'type': 'Affinity Biochemical Source Knowledge', 'units': None, 'value': None}]",CHEMBL5210486,Affinity Biochemical interaction (TR-FRET assay (high salt)) EUB0000239b MALT1,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12,,,CHEMBL5210307,,2023,"{'bei': '15.02', 'le': '0.31', 'lle': '3.90', 'sei': '8.14'}",CHEMBL4568735,NVS-MALT1,CHEMBL4568735,8.62,0,http://www.openphacts.org/units/Nanomolar,3898049,=,65,1,=,,IC50,nM,,2.4,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,nM,UO_0000065,,2.4
,,24954386,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'standard_type': 'Affinity Biochemical Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1', 'type': 'Affinity Biochemical Source Knowledge', 'units': None, 'value': None}]",CHEMBL5210504,Affinity Biochemical interaction (TR-FRET assay (high salt)) EUB0000747a MALT1,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H](C)c1c(Nc2ccc([C@@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12,,,CHEMBL5210307,,2023,"{'bei': '11.71', 'le': '0.24', 'lle': '2.00', 'sei': '6.35'}",CHEMBL4584981,NVS-MALT1-C,CHEMBL4584981,6.72,0,http://www.openphacts.org/units/Nanomolar,3898067,=,65,1,=,,IC50,nM,,190.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,nM,UO_0000065,,190.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038567,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '15.65', 'le': '0.32', 'lle': '2.17', 'sei': '12.58'}",CHEMBL4866278,,CHEMBL4866278,6.31,1,http://www.openphacts.org/units/Nanomolar,3921697,=,1,1,=,,IC50,nM,,490.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.49
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038568,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H](CO)CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '14.22', 'le': '0.29', 'lle': '2.66', 'sei': '8.75'}",CHEMBL5281129,,CHEMBL5281129,6.16,0,http://www.openphacts.org/units/Nanomolar,3921698,=,1,1,=,,IC50,nM,,690.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.69
,,25038569,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1ccccc1)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,,CHEMBL4878505,,CHEMBL4878505,,1,http://www.openphacts.org/units/Nanomolar,3921699,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038570,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '13.42', 'le': '0.27', 'lle': '1.39', 'sei': '10.79'}",CHEMBL5276870,,CHEMBL5276870,5.41,0,http://www.openphacts.org/units/Nanomolar,3921700,=,1,1,=,,IC50,nM,,3878.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,3.878
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038571,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H](CO)C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '12.45', 'le': '0.25', 'lle': '2.02', 'sei': '7.67'}",CHEMBL5279340,,CHEMBL5279340,5.40,0,http://www.openphacts.org/units/Nanomolar,3921701,=,1,1,=,,IC50,nM,,4021.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,4.021
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038572,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '15.41', 'le': '0.31', 'lle': '1.02', 'sei': '14.33'}",CHEMBL5285243,,CHEMBL5285243,6.73,0,http://www.openphacts.org/units/Nanomolar,3921702,=,1,1,=,,IC50,nM,,188.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.188
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038573,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '15.97', 'le': '0.33', 'lle': '1.27', 'sei': '12.26'}",CHEMBL5278393,,CHEMBL5278393,5.75,0,http://www.openphacts.org/units/Nanomolar,3921703,=,1,1,=,,IC50,nM,,1773.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.773
,,25038574,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,,CHEMBL5269108,,CHEMBL5269108,,0,http://www.openphacts.org/units/Nanomolar,3921704,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038575,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '14.61', 'le': '0.29', 'lle': '0.48', 'sei': '14.03'}",CHEMBL5277558,,CHEMBL5277558,6.58,0,http://www.openphacts.org/units/Nanomolar,3921705,=,1,1,=,,IC50,nM,,262.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.262
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25038576,[],CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)C(O)c1ccccc1,,,CHEMBL5241134,Bioorg Med Chem Lett,2023,"{'bei': '15.03', 'le': '0.30', 'lle': '1.60', 'sei': '10.12'}",CHEMBL5280747,,CHEMBL5280747,6.80,0,http://www.openphacts.org/units/Nanomolar,3921706,=,1,1,=,,IC50,nM,,159.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.159
